Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19b4410b681c57c38d0547a70739dede0b0db2f293a73d1369d3958eefe67536,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.236158,53.301784,On or near LONDON ROAD,E01018574,Cheshire East 012C,Investigation complete; no suspect identified
c919914b5ea6220d3fd6f8916077f2d66110dc4774b3dadd952c60e8edf7f7ef,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.513273,53.257740,On or near NAYLOR COURT,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
80a86499993202b1a18c376d497318ba8a46c9bc0d5e4c162875fcb35b6833ba,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.871836,53.192822,On or near SPITAL WALK,E01032931,Cheshire West and Chester 033F,Unable to prosecute suspect
549a42850d03d826ce9797415aa6937ffa05589dda7e64e9d5e9cc4cbf900ccc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.894542,53.196438,On or near UPPER NORTHGATE STREET,E01018329,Cheshire West and Chester 034C,Unable to prosecute suspect
923ec71e2514282f45e4a29c676fa6538ec650017a53395b3c4b36b4eebb28db,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.128264,53.339657,On or near HOPE GREEN WAY,E01018668,Cheshire East 011C,Unable to prosecute suspect
4634dd18e41a67fbf51ed433ff4c33348aa00153c5fb51a96406d4203525765d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.203298,53.349422,On or near Parking Area,E01018593,Cheshire East 004C,Investigation complete; no suspect identified
af139025a6fbc6b09d1872a9f2ac04b499b8a0001131769f9e1467ee9e029ce2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.517914,53.068492,On or near CROMWELL COURT,E01018451,Cheshire East 047A,Unable to prosecute suspect
08c0f363a1e13783e5c15e7e4b4f909db1fd673725498510eeceec2d6e120f31,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.608304,53.025743,On or near CHURCH FARM,E01018514,Cheshire East 051E,Unable to prosecute suspect
fa08d6c3ac1fe4196279104531c0a93ed6618017de8399dbb953455bde8a1b85,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.878793,53.191962,On or near BEACONSFIELD STREET,E01032931,Cheshire West and Chester 033F,Investigation complete; no suspect identified
fabb31c79ad7fe22b29ce4d61781d32d2877a514e4d48aa4fddc54d4dfe10544,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.723912,53.367641,On or near Supermarket,E01012367,Halton 007A,Investigation complete; no suspect identified
b705ecfc685e62fe8b9ecf43c3a71c7a4b4aca131300646931aaf4d9fe75f469,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.492902,53.469887,On or near DUKE AVENUE,E01012476,Warrington 001C,Unable to prosecute suspect
9453cd78b3180ac408484f8ab7c74a59f669a36756b4bedcfbc38e801f51414d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.878373,53.214618,On or near Sports/Recreation Area,E01018378,Cheshire West and Chester 027C,Investigation complete; no suspect identified
ec99b42f58721644d8ded4fa0c7296065cbce76ed9ba0f1985a596cb08616f8e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.600795,53.418689,On or near CAMERON COURT,E01012539,Warrington 006E,Investigation complete; no suspect identified
086e587be0837f5b1701c1720c0c33c1eed2cbd0fff62cc8f422dcf232ec617a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.905404,53.279910,On or near FLATT LANE,E01018525,Cheshire West and Chester 007C,Investigation complete; no suspect identified
02b8131c06d17c1f8e9482c6af1b2a2a906244ddc37b70ddb7e0524838d2c7ef,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.588631,53.392062,On or near Parking Area,E01033300,Warrington 018F,Investigation complete; no suspect identified
2b8f49bedcb4ca986a6be8ec5744e582f51702ea972a4ab71b1069568548286b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.525254,53.415665,On or near HAMNETT COURT,E01012459,Warrington 005A,Investigation complete; no suspect identified
35fbd6663e8b9428626079c591a2238220b57fd7b4ea328a499ffbd99c990c9a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.042684,53.294160,On or near Petrol Station,E01018535,Cheshire West and Chester 001B,Investigation complete; no suspect identified
837f2fc3cbebea01d70f74cc0fa6594c5bf6497def070592ecf21494731229c8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.523071,53.256088,On or near PLEASANT STREET,E01018709,Cheshire West and Chester 020A,Investigation complete; no suspect identified
71981e254acff8928ac72aa7109187b48bde3d29f3110d1e1015d7ca43a65ea1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.538099,53.180343,On or near WARWICK PLACE,E01018741,Cheshire West and Chester 040D,Investigation complete; no suspect identified
7504e26ef807615d10bd2d142b66faf074b6e67a632303cebdb81d81f4be2704,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.531257,53.190882,On or near Supermarket,E01018732,Cheshire West and Chester 038A,Investigation complete; no suspect identified
20bc748672f58e04bd85ebb507097c0608769cd1290a3342dbacc6335e8e9fae,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.881172,53.264136,On or near CHESHIRE OAKS WAY,E01018551,Cheshire West and Chester 011C,Unable to prosecute suspect
09d6329c77f2bb540c5cf69bed6eee6bafa538a45fcebd8c8a22dc29ae4972ce,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.052216,53.283963,On or near THE GREEN,E01018532,Cheshire West and Chester 006A,Investigation complete; no suspect identified
2526067c143cabff1c7a5c1aa0675572438d8f0fcb6cb6f55be21d2f8915c4f0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.671469,53.323166,On or near WATERFORD WAY,E01012436,Halton 014C,Investigation complete; no suspect identified
713ecca7de714a760d7620a4a05c78b6e44418cf42ece6dd14c2fc4f3933f5df,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.130161,53.277147,On or near CHEPSTOW CLOSE,E01018644,Cheshire East 014D,Unable to prosecute suspect
3b2099878d62a88f79e37d1d46643892b79c5f8c8eecdc9e87169ed847550b7f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.128662,53.237697,On or near BRINDLEY WAY,E01018638,Cheshire East 021B,Investigation complete; no suspect identified
d42df1557990d902e42ad7c9ede6f796edb8a8fb61e0ff01045dfa6daf3122e1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.124004,53.258790,On or near BODEN STREET,E01018624,Cheshire East 018C,Investigation complete; no suspect identified
9dccc68cd8913e80c38accacac35a063679fa497bdf744fc41212c60e4d4903e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.376755,53.304892,On or near A50,E01018606,Cheshire East 010C,Investigation complete; no suspect identified
98cd537ec8c5efe7e179c25119f62aeff75d412a1dfcf0bd5ac876489f91c90a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.435534,53.083402,On or near GRESTY ROAD,E01018445,Cheshire East 045A,Investigation complete; no suspect identified
f255cac28a2f8b1e17f6f0dd477efbc2ea0582d2b5c5d6b6e3d990491b2650cf,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.755331,53.372417,On or near BROADHEATH TERRACE,E01012378,Halton 006A,Unable to prosecute suspect
be49316dcd4cbf5e0c0136df1866585965bd958039ae1a34182265804f6b7d1f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.574091,53.376555,On or near CLARKE AVENUE,E01012505,Warrington 020B,Unable to prosecute suspect
01e3e09f9cb8989e3c7d6dd7f8acfa1671447023c6defb98162c3edd373246b7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.364072,53.143977,On or near HOPE STREET,E01018435,Cheshire East 032D,Unable to prosecute suspect
77953d918b5786bfbd896835810b01820177c79378bab598605d78c508818216,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.686298,53.337877,On or near GREEN BRIDGE CLOSE,E01012381,Halton 010A,Unable to prosecute suspect
37428e9c19cc122af09295aa27529662327fa740a399f932aa3fc446e7882cbb,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.124227,53.247895,On or near SUNNY BANK CLOSE,E01018640,Cheshire East 021D,Unable to prosecute suspect
793efff8157a876a324815c583d2e456ee5872877927c8cf70ee54213ef5ec7b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.897131,53.282373,On or near Pedestrian Subway,E01018563,Cheshire West and Chester 007D,Unable to prosecute suspect
be434764b23a86d2c79f10d34f8a3c67ae24f8a8b5b235501fd96c4c93b8d922,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.362838,53.144808,On or near Parking Area,E01018435,Cheshire East 032D,Investigation complete; no suspect identified
bef9b59d379974291c609d96bb397e91a2db42cc3afd0d76a1f8e6c11b4098cb,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.237773,53.303516,On or near Sports/Recreation Area,E01018572,Cheshire East 012A,Investigation complete; no suspect identified
0cae393bbcf400619585a175891e32409e87a73d0b225b82afc96c738463b118,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.122991,53.255986,On or near PARK GREEN,E01018624,Cheshire East 018C,Unable to prosecute suspect
e3ddad77db5dc31089e4cccf3e00bc92a635739cb931aa634bcb4e7f3b9f5529,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.511661,53.195543,On or near BEAULIEU AVENUE,E01018747,Cheshire West and Chester 038D,Unable to prosecute suspect
c7c7f957fa2a7abeb79a5373aae81689f12b197c83eb7868a494d09f40a54fd2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.453343,53.113117,On or near Petrol Station,E01018472,Cheshire East 034A,Unable to prosecute suspect
54734c463e143d6b07cec143796de3a65babfe13f5d31317548cdfedc0578cee,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.422537,53.096277,On or near HUNGERFORD TERRACE,E01018502,Cheshire East 038D,Investigation complete; no suspect identified
4ffc03b1340f6e6501087feaeb8ddfd6bd8700cfd71fa9fafa4bd9cc5663ac36,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.887293,53.183890,On or near Petrol Station,E01018342,Cheshire West and Chester 043F,Investigation complete; no suspect identified
db964ab5d5d073d0284f12c7c5ab521320e202ebd5bd32dfbf7f4a6091b29d76,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.639981,53.398943,On or near VENTURA DRIVE,E01012568,Warrington 009D,Investigation complete; no suspect identified
adb0fea6b318e1597d2193c62d1544acf199eab83dc45cb2b0574b47ef160310,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Unable to prosecute suspect
8235bd227f91b6c42ef78e6d94a19361d33b812154afe988154c253f18209951,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.115388,53.360182,On or near ANGLESEY WATER,E01018659,Cheshire East 003D,Investigation complete; no suspect identified
19594ae920dbef5e2ce7ce1fd954e65defd1e2493ef3ca68f09224697c82c8b8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.507806,53.244235,On or near STANDFORD DRIVE,E01018701,Cheshire West and Chester 021B,Unable to prosecute suspect
b2a3674d71e8c429624d34b9ed64db8e3f9bc33dc093b030e9a74d53aaadd112,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.244305,53.322640,On or near CLIFFORD ROAD,E01018653,Cheshire East 008D,Investigation complete; no suspect identified
e1f153e19c47afe28d27853a2b810226ac2957de1b41b65eb83822931272faca,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.732088,53.293128,On or near MILLBANK COURT,E01018689,Cheshire West and Chester 002E,Investigation complete; no suspect identified
f0f6cb4d919cf751f4da5236c62cb7bb3997ccb16a48305e119db3805b3b3b02,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.955061,53.240843,On or near BY PASS ROAD,E01018367,Cheshire West and Chester 025C,Investigation complete; no suspect identified
5f5a4202a793d4c5c8b72348cb2725095f8a2e6db541ea9635edfdf66e579324,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.517914,53.068492,On or near CROMWELL COURT,E01018451,Cheshire East 047A,Unable to prosecute suspect
5246fc6d26fe3779acdbc7289ba6da1f2179386a7894336ea1d6728b9eccebc6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.511505,53.262835,On or near Parking Area,E01018714,Cheshire West and Chester 018B,Unable to prosecute suspect
c7cba6cb6e68cdda09a1579a61767d29302fb4ef8a4e5bf73e314008f66f4a6d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594154,53.383747,On or near PARK BOULEVARD,E01033300,Warrington 018F,Investigation complete; no suspect identified
2f00ba26169c04609304af77b8e97e4075fe1672779b6d5f39beb4b6cf952011,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.200716,53.164275,On or near BARTON ROAD,E01018400,Cheshire East 026C,Unable to prosecute suspect
fe681fdd9708af1f361560ed747d68361ccc7cd4adab0b5bc12b5d53fda523b9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.506115,53.202516,On or near WHARTON GARDENS,E01018749,Cheshire West and Chester 035D,Unable to prosecute suspect
6bbf2bf99e7504c3d98fd4bfff8ab9f8a25c9959d2d1d25bf7815dcff5841c68,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.896598,53.283402,On or near JOHN NICHOLAS CRESCENT,E01018563,Cheshire West and Chester 007D,Unable to prosecute suspect
2302c821026b3d148eeead2c91e4977f4a91b19957892f6b0772015422776e19,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.520119,53.264757,On or near BLUEBELL CLOSE,E01018713,Cheshire West and Chester 018A,Investigation complete; no suspect identified
efbcc80d06a421f2ae5d0285f701679cd6c7bb1e23bb2cf4e973b3ffdd0ee6d5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.595703,53.389213,On or near Shopping Area,E01033300,Warrington 018F,Investigation complete; no suspect identified
